time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed,altitude,force_x,force_y,force_z,active_layers,event,col_normal_x,col_normal_y,col_normal_z,impact_speed
18.400,0.000,3.592,0.000,0.000,-0.532,0.000,0.532,3.592,0.000,0.000,0.000,,,,,
18.420,0.000,3.580,0.000,0.000,-0.604,0.000,0.604,3.580,0.000,0.000,0.000,,,,,
18.440,0.000,3.566,0.000,0.000,-0.676,0.000,0.676,3.566,0.000,0.000,0.000,,,,,
18.460,0.000,3.551,0.000,0.000,-0.747,0.000,0.747,3.551,0.000,0.000,0.000,,,,,
18.480,0.000,3.535,0.000,0.000,-0.817,0.000,0.817,3.535,0.000,0.000,0.000,,,,,
18.500,0.000,3.517,0.000,0.000,-0.886,0.000,0.886,3.517,0.000,0.000,0.000,,,,,
18.520,0.000,3.498,0.000,0.000,-0.955,0.000,0.955,3.498,0.000,0.000,0.000,,,,,
18.540,0.000,3.478,0.000,0.000,-1.023,0.000,1.023,3.478,0.000,0.000,0.000,,,,,
18.560,0.000,3.456,0.000,0.000,-1.091,0.000,1.091,3.456,0.000,0.000,0.000,,,,,
18.580,0.000,3.433,0.000,0.000,-1.158,0.000,1.158,3.433,0.000,0.000,0.000,,,,,
18.600,0.000,3.408,0.000,0.000,-1.224,0.000,1.224,3.408,0.000,0.000,0.000,,,,,
18.620,0.000,3.383,0.000,0.000,-1.289,0.000,1.289,3.383,0.000,0.000,0.000,,,,,
18.640,0.000,3.355,0.000,0.000,-1.354,0.000,1.354,3.355,0.000,0.000,0.000,,,,,
18.660,0.000,3.327,0.000,0.000,-1.418,0.000,1.418,3.327,0.000,0.000,0.000,,,,,
18.680,0.000,3.297,0.000,0.000,-1.482,0.000,1.482,3.297,0.000,0.000,0.000,,,,,
18.700,0.000,3.267,0.000,0.000,-1.545,0.000,1.545,3.267,0.000,0.000,0.000,,,,,
18.720,0.000,3.234,0.000,0.000,-1.607,0.000,1.607,3.234,0.000,0.000,0.000,,,,,
18.740,0.000,3.201,0.000,0.000,-1.668,0.000,1.668,3.201,0.000,0.000,0.000,,,,,
18.760,0.000,3.166,0.000,0.000,-1.729,0.000,1.729,3.166,0.000,0.000,0.000,,,,,
18.780,0.000,3.131,0.000,0.000,-1.790,0.000,1.790,3.131,0.000,0.000,0.000,,,,,
18.800,0.000,3.094,0.000,0.000,-1.850,0.000,1.850,3.094,0.000,0.000,0.000,,,,,
18.820,0.000,3.056,0.000,0.000,-1.909,0.000,1.909,3.056,0.000,0.000,0.000,,,,,
18.840,0.000,3.016,0.000,0.000,-1.967,0.000,1.967,3.016,0.000,0.000,0.000,,,,,
18.860,0.000,2.976,0.000,0.000,-2.025,0.000,2.025,2.976,0.000,0.000,0.000,,,,,
18.880,0.000,2.934,0.000,0.000,-2.083,0.000,2.083,2.934,0.000,0.000,0.000,,,,,
18.900,0.000,2.891,0.000,0.000,-2.140,0.000,2.140,2.891,0.000,0.000,0.000,,,,,
18.920,0.000,2.847,0.000,0.000,-2.196,0.000,2.196,2.847,0.000,0.000,0.000,,,,,
18.940,0.000,2.802,0.000,0.000,-2.252,0.000,2.252,2.802,0.000,0.000,0.000,,,,,
18.960,0.000,2.756,0.000,0.000,-2.307,0.000,2.307,2.756,0.000,0.000,0.000,,,,,
18.980,0.000,2.709,0.000,0.000,-2.362,0.000,2.362,2.709,0.000,0.000,0.000,,,,,
19.000,0.000,2.661,0.000,0.000,-2.416,0.000,2.416,2.661,0.000,0.000,0.000,,,,,
19.020,0.000,2.611,0.000,0.000,-2.469,0.000,2.469,2.611,0.000,0.000,0.000,,,,,
19.040,0.000,2.561,0.000,0.000,-2.522,0.000,2.522,2.561,0.000,0.000,0.000,,,,,
19.060,0.000,2.509,0.000,0.000,-2.575,0.000,2.575,2.509,0.000,0.000,0.000,,,,,
19.080,0.000,2.457,0.000,0.000,-2.627,0.000,2.627,2.457,0.000,0.000,0.000,,,,,
19.100,0.000,2.403,0.000,0.000,-2.678,0.000,2.678,2.403,0.000,0.000,0.000,,,,,
19.120,0.000,2.349,0.000,0.000,-2.729,0.000,2.729,2.349,0.000,0.000,0.000,,,,,
19.140,0.000,2.293,0.000,0.000,-2.779,0.000,2.779,2.293,0.000,0.000,0.000,,,,,
19.160,0.000,2.236,0.000,0.000,-2.829,0.000,2.829,2.236,0.000,0.000,0.000,,,,,
19.180,0.000,2.179,0.000,0.000,-2.879,0.000,2.879,2.179,0.000,0.000,0.000,,,,,
19.200,0.000,2.120,0.000,0.000,-2.928,0.000,2.928,2.120,0.000,0.000,0.000,,,,,
19.220,0.000,2.061,0.000,0.000,-2.976,0.000,2.976,2.061,0.000,0.000,0.000,,,,,
19.240,0.000,2.000,0.000,0.000,-3.024,0.000,3.024,2.000,0.000,0.000,0.000,,,,,
19.260,0.000,1.939,0.000,0.000,-3.071,0.000,3.071,1.939,0.000,0.000,0.000,,,,,
19.280,0.000,1.876,0.000,0.000,-3.118,0.000,3.118,1.876,0.000,0.000,0.000,,,,,
19.300,0.000,1.813,0.000,0.000,-3.165,0.000,3.165,1.813,0.000,0.000,0.000,,,,,
19.320,0.000,1.749,0.000,0.000,-3.211,0.000,3.211,1.749,0.000,0.000,0.000,,,,,
19.340,0.000,1.684,0.000,0.000,-3.257,0.000,3.257,1.684,0.000,0.000,0.000,,,,,
19.360,0.000,1.618,0.000,0.000,-3.302,0.000,3.302,1.618,0.000,0.000,0.000,,,,,
